날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,스프레드,스프레드변화율,유연탄가격,유연탄변화율,pmi,pmi변화율,,
2015-10-15 00:00:00,53.87,-0.240740741,417,0.240384615,363.13,0.312154696,49,-0.507614213,49.8,0,,
2015-10-16 00:00:00,53.65,-0.40839057,417,0,363.35,0.060584364,49,-0.507614213,49.8,0,,
2015-10-19 00:00:00,53.77,0.223671948,417,0,363.23,-0.033026008,49.2,0.408163265,49.8,0,,
2015-10-20 00:00:00,53.89,0.223172773,417,0,363.11,-0.033036919,49.2,0.408163265,49.8,0,,
2015-10-21 00:00:00,53.66,-0.426795324,420,0.71942446,366.34,0.889537606,49.2,0.408163265,49.8,0,,
2015-10-22 00:00:00,53.57,-0.167722698,420,0,366.43,0.024567342,49.2,0.408163265,49.8,0,,
2015-10-23 00:00:00,53.47,-0.186671645,419,-0.238095238,365.53,-0.245613078,49.2,0.408163265,49.8,0,,
2015-10-26 00:00:00,53.4,-0.130914532,416,-0.715990453,362.6,-0.801575794,48.25,-1.930894309,49.8,0,,
2015-10-27 00:00:00,53.28,-0.224719101,411,-1.201923077,357.72,-1.345835632,48.25,-1.930894309,49.8,0,,
2015-10-28 00:00:00,53.09,-0.356606607,414,0.729927007,360.91,0.891758918,48.25,-1.930894309,49.8,0,,
2015-10-29 00:00:00,52.9,-0.35788284,412,-0.483091787,359.1,-0.501510072,48.25,-1.930894309,49.8,0,,
2015-11-02 00:00:00,47.31,-10.56710775,410,-0.485436893,362.69,0.999721526,47.69,-1.160621762,49.6,-0.401606426,,
2015-11-04 00:00:00,47.45,1.845889676,397,0,349.55,-0.245426786,47.69,-1.160621762,49.6,-0.401606426,,
2015-11-05 00:00:00,46.86,-1.24341412,397,0,350.14,0.168788442,47.69,-1.160621762,49.6,-0.401606426,,
2015-11-06 00:00:00,47.08,0.469483568,397,0,349.92,-0.06283201,47.69,-1.160621762,49.6,-0.401606426,,
2015-11-09 00:00:00,47.91,1.762956669,397,0,349.09,-0.237197074,47.7,0.020968757,49.6,-0.401606426,,
2015-11-10 00:00:00,47.7,-0.438321853,393,-1.007556675,345.3,-1.085679911,47.7,0.020968757,49.6,-0.401606426,,
2015-11-11 00:00:00,47.82,0.251572327,393,0,345.18,-0.034752389,47.7,0.020968757,49.6,-0.401606426,,
2015-11-12 00:00:00,47.74,-0.167294019,393,0,345.26,0.023176314,47.7,0.020968757,49.6,-0.401606426,,
2015-11-13 00:00:00,47.66,-0.167574361,391,-0.508905852,343.34,-0.556102647,47.7,0.020968757,49.6,-0.401606426,,
2015-11-16 00:00:00,47.6,-0.125891733,389,-0.511508951,341.4,-0.565037572,48,0.628930818,49.6,-0.401606426,,
2015-11-17 00:00:00,47.22,-0.798319328,388,-0.257069409,340.78,-0.181605155,48,0.628930818,49.6,-0.401606426,,
2015-11-18 00:00:00,47.08,-0.29648454,388,0,340.92,0.041082223,48,0.628930818,49.6,-0.401606426,,
2015-11-19 00:00:00,46.91,-0.361087511,388,0,341.09,0.049865071,48,0.628930818,49.6,-0.401606426,,
2015-11-20 00:00:00,46.91,0,388,0,341.09,0,48,0.628930818,49.6,-0.401606426,,
2015-11-24 00:00:00,46.66,-0.320444349,388,0,341.34,0.043963774,47.92,-0.166666667,49.6,-0.401606426,,
2015-11-25 00:00:00,46.53,-0.27861123,387,-0.257731959,340.47,-0.254877834,47.92,-0.166666667,49.6,-0.401606426,,
2015-11-27 00:00:00,46.27,-0.558779282,383,-1.033591731,336.73,-1.098481511,47.92,-0.166666667,49.6,-0.401606426,,
2015-11-30 00:00:00,46.1,-0.367408688,380,-0.783289817,333.9,-0.840435958,47.96,0.083472454,49.6,-0.401606426,,
2015-12-01 00:00:00,39.75,-13.77440347,384,1.052631579,344.25,3.099730458,47.96,0.083472454,49.7,0.201612903,,
2015-12-02 00:00:00,39.36,-0.981132075,376,-2.083333333,336.64,-2.21060276,47.96,0.083472454,49.7,0.201612903,,
2015-12-03 00:00:00,39.01,-0.889227642,376,0,336.99,0.103968631,47.96,0.083472454,49.7,0.201612903,,
2015-12-04 00:00:00,39.15,0.358882338,376,0,336.85,-0.041544259,47.96,0.083472454,49.7,0.201612903,,
2015-12-07 00:00:00,39.4,0.638569604,380,1.063829787,340.6,1.113255158,47.56,-0.834028357,49.7,0.201612903,,
2015-12-08 00:00:00,39.25,-0.38071066,384,1.052631579,344.75,1.21843805,47.56,-0.834028357,49.7,0.201612903,,
2015-12-09 00:00:00,39.09,-0.407643312,368,-4.166666667,328.91,-4.594633793,47.56,-0.834028357,49.7,0.201612903,,
2015-12-10 00:00:00,38.61,-1.227935533,368,0,329.39,0.145936578,47.56,-0.834028357,49.7,0.201612903,,
2015-12-11 00:00:00,38.65,0.103600104,366,-0.543478261,327.35,-0.619326634,47.56,-0.834028357,49.7,0.201612903,,
2015-12-14 00:00:00,38.69,0.103492885,366,0,327.31,-0.012219337,47.86,0.63078217,49.7,0.201612903,,
2015-12-15 00:00:00,38.54,-0.387697079,364,-0.546448087,325.46,-0.565213406,47.86,0.63078217,49.7,0.201612903,,
2015-12-16 00:00:00,38.66,0.311364816,364,0,325.34,-0.03687089,47.86,0.63078217,49.7,0.201612903,,
2015-12-17 00:00:00,38.79,0.336264873,364,0,325.21,-0.039958198,47.86,0.63078217,49.7,0.201612903,,
2015-12-18 00:00:00,38.97,0.464037123,364,0,325.03,-0.055348852,47.86,0.63078217,49.7,0.201612903,,
2015-12-21 00:00:00,38.98,0.025660765,364,0,325.02,-0.003076639,47.7,-0.334308399,49.7,0.201612903,,
2015-12-22 00:00:00,38.98,0,364,0,325.02,0,47.7,-0.334308399,49.7,0.201612903,,
2015-12-24 00:00:00,39.08,0.153767299,364,0,324.92,-0.018462675,47.7,-0.334308399,49.7,0.201612903,,
2015-12-28 00:00:00,39.27,0.48618219,364,0,324.73,-0.058475933,47.2,-1.048218029,49.7,0.201612903,,
2015-12-29 00:00:00,39.27,0,364,0,324.73,0,47.2,-1.048218029,49.7,0.201612903,,
2015-12-30 00:00:00,39.41,0.356506239,364,0,324.59,-0.04311274,47.2,-1.048218029,49.7,0.201612903,,
2016-01-04 00:00:00,41.95,5.987872663,364,0,322.05,-0.730534492,46.76,-0.93220339,49.4,-0.60362173,,
2016-01-05 00:00:00,41.69,-0.619785459,364,0,322.31,0.080732805,46.76,-0.93220339,49.4,-0.60362173,,
2016-01-06 00:00:00,41.12,-1.367234349,391,7.417582418,349.88,8.553876703,46.76,-0.93220339,49.4,-0.60362173,,
2016-01-07 00:00:00,41.14,0.048638132,391,0,349.86,-0.005716246,46.76,-0.93220339,49.4,-0.60362173,,
2016-01-08 00:00:00,41.06,-0.194457948,395,1.023017903,353.94,1.166180758,46.76,-0.93220339,49.4,-0.60362173,,
2016-01-12 00:00:00,40.33,-0.345935261,398,0.759493671,357.67,0.885679632,46.5,-0.556030796,49.4,-0.60362173,,
2016-01-13 00:00:00,40.42,0.223158939,401,0.753768844,360.58,0.813599128,46.5,-0.556030796,49.4,-0.60362173,,
2016-01-14 00:00:00,40.59,0.420583869,401,0,360.41,-0.047146264,46.5,-0.556030796,49.4,-0.60362173,,
2016-01-15 00:00:00,40.79,0.4927322,397,-0.997506234,356.21,-1.165339474,46.5,-0.556030796,49.4,-0.60362173,,
2016-01-19 00:00:00,41.32,1.299338073,395,-0.503778338,353.68,-0.710255187,46.4,-0.215053763,49.4,-0.60362173,,
2016-01-20 00:00:00,41.19,-0.314617619,395,0,353.81,0.03675639,46.4,-0.215053763,49.4,-0.60362173,,
2016-01-21 00:00:00,41.09,-0.242777373,392,-0.759493671,350.91,-0.819648964,46.4,-0.215053763,49.4,-0.60362173,,
2016-01-22 00:00:00,41.11,0.048673643,395,0.765306122,353.89,0.849220598,46.4,-0.215053763,49.4,-0.60362173,,
2016-01-25 00:00:00,41.11,0,395,0,353.89,0,45.65,-1.61637931,49.4,-0.60362173,,
2016-01-26 00:00:00,41.11,0,394,-0.253164557,352.89,-0.282573681,45.65,-1.61637931,49.4,-0.60362173,,
2016-01-27 00:00:00,41.13,0.048649964,391,-0.76142132,349.87,-0.855790756,45.65,-1.61637931,49.4,-0.60362173,,
2016-01-28 00:00:00,41.15,0.048626307,391,0,349.85,-0.005716409,45.65,-1.61637931,49.4,-0.60362173,,
2016-01-29 00:00:00,41.17,0.048602673,391,0,349.83,-0.005716736,45.65,-1.61637931,49.4,-0.60362173,,
2016-02-01 00:00:00,42.6,3.473402963,390,-0.255754476,347.4,-0.694623103,44.7,-2.081051479,49,-0.809716599,,
2016-02-02 00:00:00,43.18,1.361502347,406,4.102564103,362.82,4.438687392,44.7,-2.081051479,49,-0.809716599,,
2016-02-03 00:00:00,43.68,1.157943492,404,-0.492610837,360.32,-0.68904691,44.7,-2.081051479,49,-0.809716599,,
2016-02-04 00:00:00,44.04,0.824175824,401,-0.742574257,356.96,-0.93250444,44.7,-2.081051479,49,-0.809716599,,
2016-02-05 00:00:00,44.04,0,402,0.249376559,357.96,0.280143433,44.7,-2.081051479,49,-0.809716599,,
2016-02-08 00:00:00,44.04,0,407,1.243781095,362.96,1.396804112,45.67,2.170022371,49,-0.809716599,,
2016-02-09 00:00:00,43.76,-0.635785649,400,-1.71990172,356.24,-1.851443685,45.67,2.170022371,49,-0.809716599,,
2016-02-10 00:00:00,43.32,-1.005484461,399,-0.25,355.68,-0.157197395,45.67,2.170022371,49,-0.809716599,,
2016-02-12 00:00:00,43.42,0.207708285,400,0,356.58,-0.025233409,45.67,2.170022371,49,-0.809716599,,
2016-02-16 00:00:00,44.43,2.326116997,395,-1.25,350.57,-1.685456279,46.23,1.226187869,49,-0.809716599,,
2016-02-17 00:00:00,44.54,0.247580464,397,0.506329114,352.46,0.539122001,46.23,1.226187869,49,-0.809716599,,
2016-02-18 00:00:00,44.89,0.785810507,397,0,352.11,-0.099302048,46.23,1.226187869,49,-0.809716599,,
2016-02-19 00:00:00,45.19,0.66830029,397,0,351.81,-0.085200648,46.23,1.226187869,49,-0.809716599,,
2016-02-22 00:00:00,45.59,0.885151582,398,0.251889169,352.41,0.170546602,46.09,-0.302833658,49,-0.809716599,,
2016-02-23 00:00:00,45.78,0.416758061,396,-0.502512563,350.22,-0.62143526,46.09,-0.302833658,49,-0.809716599,,
2016-02-24 00:00:00,45.96,0.393184797,396,0,350.04,-0.051396265,46.09,-0.302833658,49,-0.809716599,,
2016-02-25 00:00:00,46.06,0.217580505,397,0.252525253,350.94,0.257113473,46.09,-0.302833658,49,-0.809716599,,
2016-02-26 00:00:00,46.21,0.32566218,396,-0.251889169,349.79,-0.327691343,46.09,-0.302833658,49,-0.809716599,,
2016-02-29 00:00:00,46.33,0.259684051,396,0,349.67,-0.034306298,45.88,-0.455630289,49,-0.809716599,,
2016-03-01 00:00:00,49.27,6.345780272,400,1.01010101,350.73,0.303142963,45.88,-0.455630289,50.2,2.448979592,,
2016-03-02 00:00:00,50.84,3.186523239,400,0,349.16,-0.447637784,45.88,-0.455630289,50.2,2.448979592,,
2016-03-03 00:00:00,50.39,-0.885129819,400,0,349.61,0.128880742,45.88,-0.455630289,50.2,2.448979592,,
2016-03-04 00:00:00,52.11,3.41337567,402,0.5,349.89,0.080089242,45.88,-0.455630289,50.2,2.448979592,,
2016-03-07 00:00:00,58.81,12.857417,404,0.497512438,345.19,-1.343279316,45.86,-0.043591979,50.2,2.448979592,,
2016-03-08 00:00:00,56.3,-4.267981636,404,0,347.7,0.72713578,45.86,-0.043591979,50.2,2.448979592,,
2016-03-09 00:00:00,55.65,-1.154529307,404,0,348.35,0.186942767,45.86,-0.043591979,50.2,2.448979592,,
2016-03-10 00:00:00,55.84,0.341419587,405,0.247524752,349.16,0.23252476,45.86,-0.043591979,50.2,2.448979592,,
2016-03-11 00:00:00,55.32,-0.931232092,407,0.49382716,351.68,0.721732157,45.86,-0.043591979,50.2,2.448979592,,
2016-03-14 00:00:00,55.1,-0.397686189,407,0,351.9,0.06255687,45.92,0.13083297,50.2,2.448979592,,
2016-03-15 00:00:00,54.39,-1.288566243,407,0,352.61,0.201761864,45.92,0.13083297,50.2,2.448979592,,
2016-03-16 00:00:00,54.92,0.974443832,407,0,352.08,-0.150307705,45.92,0.13083297,50.2,2.448979592,,
2016-03-17 00:00:00,55.22,0.54624909,414,1.71990172,358.78,1.902976596,45.92,0.13083297,50.2,2.448979592,,
2016-03-18 00:00:00,55.54,0.579500181,414,0,358.46,-0.089191148,45.92,0.13083297,50.2,2.448979592,,
2016-03-22 00:00:00,55.77,0.053821313,415,0,359.23,-0.008350498,45.88,-0.087108014,50.2,2.448979592,,
2016-03-23 00:00:00,55.78,0.017930787,415,0,359.22,-0.002783732,45.88,-0.087108014,50.2,2.448979592,,
2016-03-24 00:00:00,55.82,0.07171029,418,0.722891566,362.18,0.824007572,45.88,-0.087108014,50.2,2.448979592,,
2016-03-28 00:00:00,55.79,-0.053744178,418,0,362.21,0.008283174,45,-1.918047079,50.2,2.448979592,,
2016-03-29 00:00:00,55.75,-0.071697437,415,-0.717703349,359.25,-0.817205489,45,-1.918047079,50.2,2.448979592,,
2016-03-30 00:00:00,55.64,-0.197309417,415,0,359.36,0.030619346,45,-1.918047079,50.2,2.448979592,,
2016-03-31 00:00:00,55.52,-0.215672178,416,0.240963855,360.48,0.311665183,45,-1.918047079,50.2,2.448979592,,
2016-04-01 00:00:00,53.17,-4.232708934,416,0,362.83,0.651908566,45,-1.918047079,50.1,-0.199203187,,
2016-04-04 00:00:00,53.92,1.41056987,416,0,362.08,-0.206708376,44.55,-1,50.1,-0.199203187,,
2016-04-05 00:00:00,53.17,-1.390949555,483,16.10576923,429.83,18.71133451,44.55,-1,50.1,-0.199203187,,
2016-04-06 00:00:00,52.73,-0.827534324,480,-0.621118012,427.27,-0.595584301,44.55,-1,50.1,-0.199203187,,
2016-04-07 00:00:00,53.27,1.024084961,480,0,426.73,-0.126383785,44.55,-1,50.1,-0.199203187,,
2016-04-08 00:00:00,53.45,0.337901258,480,0,426.55,-0.042181239,44.55,-1,50.1,-0.199203187,,
2016-04-11 00:00:00,54.8,2.525724977,480,0,425.2,-0.316492791,44.4,-0.336700337,50.1,-0.199203187,,
2016-04-12 00:00:00,56.07,2.317518248,480,0,423.93,-0.298682973,44.4,-0.336700337,50.1,-0.199203187,,
2016-04-13 00:00:00,56.6,0.945247013,480,0,423.4,-0.12502064,44.4,-0.336700337,50.1,-0.199203187,,
2016-04-14 00:00:00,56.17,-0.759717314,478,-0.416666667,421.83,-0.370807747,44.4,-0.336700337,50.1,-0.199203187,,
2016-04-15 00:00:00,56.09,-0.142424782,478,0,421.91,0.018964986,44.4,-0.336700337,50.1,-0.199203187,,
2016-04-18 00:00:00,56.98,1.586735603,478,0,421.02,-0.210945462,45.07,1.509009009,50.1,-0.199203187,,
2016-04-19 00:00:00,57.41,0.754650755,476,-0.418410042,418.59,-0.577169731,45.07,1.509009009,50.1,-0.199203187,,
2016-04-20 00:00:00,58.03,1.079951228,476,0,417.97,-0.148116295,45.07,1.509009009,50.1,-0.199203187,,
2016-04-21 00:00:00,58.5,0.8099259,479,0.630252101,420.5,0.605306601,45.07,1.509009009,50.1,-0.199203187,,
2016-04-22 00:00:00,58.7,0.341880342,479,0,420.3,-0.047562426,45.07,1.509009009,50.1,-0.199203187,,
2016-04-25 00:00:00,58.95,0.425894378,487,1.670146138,428.05,1.843921009,45.56,1.087197692,50.1,-0.199203187,,
2016-04-26 00:00:00,59.1,0.254452926,486,-0.205338809,426.9,-0.268660203,45.56,1.087197692,50.1,-0.199203187,,
2016-04-27 00:00:00,59.13,0.050761421,488,0.411522634,428.87,0.461466386,45.56,1.087197692,50.1,-0.199203187,,
2016-04-28 00:00:00,59.3,0.287502114,487,-0.204918033,427.7,-0.272809942,45.56,1.087197692,50.1,-0.199203187,,
2016-05-02 00:00:00,64,7.418596845,488,0,424,-1.031697867,46,0.965759438,50.1,0,,
2016-05-06 00:00:00,58.3,-0.05143151,560,0,501.7,0.005980027,46,0.965759438,50.1,0,,
2016-05-09 00:00:00,55.84,-4.219554031,560,0,504.16,0.490332868,45.8,-0.434782609,50.1,0,,
2016-05-10 00:00:00,56.23,0.698424069,560,0,503.77,-0.077356395,45.8,-0.434782609,50.1,0,,
2016-05-11 00:00:00,56.51,0.497954828,560,0,503.49,-0.05558092,45.8,-0.434782609,50.1,0,,
2016-05-12 00:00:00,55.66,-1.504158556,560,0,504.34,0.168821625,45.8,-0.434782609,50.1,0,,
2016-05-13 00:00:00,55.49,-0.305425799,560,0,504.51,0.03370742,45.8,-0.434782609,50.1,0,,
2016-05-16 00:00:00,55.59,0.180212651,560,0,504.41,-0.019821213,45.9,0.218340611,50.1,0,,
2016-05-17 00:00:00,56.55,1.726929304,564,0.714285714,507.45,0.602684324,45.9,0.218340611,50.1,0,,
2016-05-18 00:00:00,56.21,-0.601237843,568,0.709219858,511.79,0.855256676,45.9,0.218340611,50.1,0,,
2016-05-19 00:00:00,56.11,-0.177904287,570,0.352112676,513.89,0.410324547,45.9,0.218340611,50.1,0,,
2016-05-20 00:00:00,56,-0.196043486,570,0,514,0.021405359,45.9,0.218340611,50.1,0,,
2016-05-23 00:00:00,55.78,-0.392857143,570,0,514.22,0.042801556,46.2,0.653594771,50.1,0,,
2016-05-24 00:00:00,55.65,-0.233058444,581,1.929824561,525.35,2.164443234,46.2,0.653594771,50.1,0,,
2016-05-25 00:00:00,55.42,-0.413297394,581,0,525.58,0.043780337,46.2,0.653594771,50.1,0,,
2016-05-26 00:00:00,55.13,-0.523276795,581,0,525.87,0.055177138,46.2,0.653594771,50.1,0,,
2016-05-27 00:00:00,54.94,-0.344639942,585,0.688468158,530.06,0.796774868,46.2,0.653594771,50.1,0,,
2016-05-31 00:00:00,54.49,-0.819075355,585,0,530.51,0.08489605,46.2,0,50.1,0,,
2016-06-01 00:00:00,47.46,-12.90144981,613,4.786324786,565.54,6.603080055,46.2,0,50,-0.199600798,,
2016-06-02 00:00:00,47.69,0.484618626,608,-0.815660685,560.31,-0.924779856,46.2,0,50,-0.199600798,,
2016-06-03 00:00:00,48.19,1.048437828,608,0,559.81,-0.089236316,46.2,0,50,-0.199600798,,
2016-06-06 00:00:00,50.17,4.108736252,607,-0.164473684,556.83,-0.532323467,47.4,2.597402597,50,-0.199600798,,
2016-06-07 00:00:00,50.37,0.398644608,615,1.317957166,564.63,1.400786596,47.4,2.597402597,50,-0.199600798,,
2016-06-08 00:00:00,50.3,-0.13897161,615,0,564.7,0.012397499,47.4,2.597402597,50,-0.199600798,,
2016-06-09 00:00:00,50.7,0.795228628,615,0,564.3,-0.070834071,47.4,2.597402597,50,-0.199600798,,
2016-06-10 00:00:00,50.86,0.315581854,615,0,564.14,-0.028353713,47.4,2.597402597,50,-0.199600798,,
2016-06-13 00:00:00,50.92,0.117970901,615,0,564.08,-0.010635658,47.48,0.168776371,50,-0.199600798,,
2016-06-14 00:00:00,50.19,-1.433621367,625,1.62601626,574.81,1.902212452,47.48,0.168776371,50,-0.199600798,,
2016-06-15 00:00:00,50.27,0.159394302,628,0.48,577.73,0.507993946,47.48,0.168776371,50,-0.199600798,,
2016-06-16 00:00:00,50.38,0.218818381,625,-0.477707006,574.62,-0.538313745,47.48,0.168776371,50,-0.199600798,,
2016-06-17 00:00:00,50.55,0.33743549,625,0,574.45,-0.029584769,47.48,0.168776371,50,-0.199600798,,
2016-06-20 00:00:00,50.54,-0.019782394,625,0,574.46,0.001740796,47.52,0.084245998,50,-0.199600798,,
2016-06-21 00:00:00,50.58,0.079145231,625,0,574.42,-0.006963061,47.52,0.084245998,50,-0.199600798,,
2016-06-22 00:00:00,50.83,0.494266509,628,0.48,577.17,0.478743776,47.52,0.084245998,50,-0.199600798,,
2016-06-23 00:00:00,50.87,0.078693685,628,0,577.13,-0.006930367,47.52,0.084245998,50,-0.199600798,,
2016-06-24 00:00:00,50.83,-0.078631807,628,0,577.17,0.006930847,47.52,0.084245998,50,-0.199600798,,
2016-06-27 00:00:00,51.03,0.393468424,629,0.159235669,577.97,0.138607343,48.05,1.115319865,50,-0.199600798,,
2016-06-28 00:00:00,51.12,0.176366843,629,0,577.88,-0.015571742,48.05,1.115319865,50,-0.199600798,,
2016-06-29 00:00:00,51.23,0.215179969,628,-0.158982512,576.77,-0.192081401,48.05,1.115319865,50,-0.199600798,,
2016-06-30 00:00:00,51.36,0.253757564,628,0,576.64,-0.022539314,48.05,1.115319865,50,-0.199600798,,
2016-07-01 00:00:00,52.73,2.667445483,628,0,575.27,-0.237583241,48.05,1.115319865,49.9,-0.2,,
2016-07-05 00:00:00,54.16,2.711928693,628,0,573.84,-0.248578928,48.55,1.040582726,49.9,-0.2,,
2016-07-06 00:00:00,52.88,-2.363367799,618,-1.592356688,565.12,-1.519587341,48.55,1.040582726,49.9,-0.2,,
2016-07-07 00:00:00,53.72,1.588502269,618,0,564.28,-0.148640997,48.55,1.040582726,49.9,-0.2,,
2016-07-08 00:00:00,54.24,0.96798213,615,-0.485436893,560.76,-0.623803785,48.55,1.040582726,49.9,-0.2,,
2016-07-11 00:00:00,54.53,0.534660767,615,0,560.47,-0.051715529,49.51,1.977342945,49.9,-0.2,,
2016-07-12 00:00:00,55.56,1.888868513,615,0,559.44,-0.183774332,49.51,1.977342945,49.9,-0.2,,
2016-07-13 00:00:00,56.36,1.439884809,615,0,558.64,-0.143000143,49.51,1.977342945,49.9,-0.2,,
2016-07-14 00:00:00,56.11,-0.443577005,615,0,558.89,0.044751539,49.51,1.977342945,49.9,-0.2,,
2016-07-15 00:00:00,56.34,0.409909107,615,0,558.66,-0.041153,49.51,1.977342945,49.9,-0.2,,
2016-07-19 00:00:00,55.65,-0.107700592,614,-0.162601626,558.35,-0.168070232,50.94,2.888305393,49.9,-0.2,,
2016-07-20 00:00:00,55.78,0.233602875,615,0.16286645,559.22,0.155816244,50.94,2.888305393,49.9,-0.2,,
2016-07-21 00:00:00,56.13,0.627465041,614,-0.162601626,557.87,-0.241407675,50.94,2.888305393,49.9,-0.2,,
2016-07-22 00:00:00,56.04,-0.160342063,614,0,557.96,0.016132791,50.94,2.888305393,49.9,-0.2,,
2016-07-25 00:00:00,56.15,0.196288365,614,0,557.85,-0.019714675,52.16,2.39497448,49.9,-0.2,,
2016-07-26 00:00:00,56.25,0.17809439,620,0.977198697,563.75,1.05763198,52.16,2.39497448,49.9,-0.2,,
2016-07-27 00:00:00,56.34,0.16,620,0,563.66,-0.015964523,52.16,2.39497448,49.9,-0.2,,
2016-07-28 00:00:00,56.5,0.28399006,620,0,563.5,-0.028385906,52.16,2.39497448,49.9,-0.2,,
2016-07-29 00:00:00,56.61,0.194690265,619,-0.161290323,562.39,-0.196983141,52.16,2.39497448,49.9,-0.2,,
2016-08-01 00:00:00,59.78,5.599717364,619,0,559.22,-0.563665784,54.48,4.447852761,50.4,1.002004008,,
2016-08-02 00:00:00,59.88,0.167280027,593,-4.200323102,533.12,-4.66721505,54.48,4.447852761,50.4,1.002004008,,
2016-08-03 00:00:00,59.48,-0.668002672,593,0,533.52,0.075030012,54.48,4.447852761,50.4,1.002004008,,
2016-08-04 00:00:00,59.05,-0.722932078,595,0.337268128,535.95,0.455465587,54.48,4.447852761,50.4,1.002004008,,
2016-08-05 00:00:00,60.19,1.930567316,593,-0.336134454,532.81,-0.585875548,54.48,4.447852761,50.4,1.002004008,,
2016-08-08 00:00:00,60.99,1.329124439,596,0.505902192,535.01,0.412905163,55.96,2.716593245,50.4,1.002004008,,
2016-08-09 00:00:00,60.32,-1.098540744,596,0,535.68,0.125231304,55.96,2.716593245,50.4,1.002004008,,
2016-08-10 00:00:00,60.25,-0.116047745,596,0,535.75,0.013067503,55.96,2.716593245,50.4,1.002004008,,
2016-08-12 00:00:00,59.83,0.167420057,596,0,536.17,-0.018647323,55.96,2.716593245,50.4,1.002004008,,
2016-08-15 00:00:00,59.66,-0.284138392,596,0,536.34,0.031706362,57.35,2.483917084,50.4,1.002004008,,
2016-08-16 00:00:00,60.45,1.324170298,596,0,535.55,-0.147294627,57.35,2.483917084,50.4,1.002004008,,
2016-08-17 00:00:00,60.15,-0.496277916,596,0,535.85,0.056017179,57.35,2.483917084,50.4,1.002004008,,
2016-08-18 00:00:00,60.38,0.38237739,595,-0.167785235,534.62,-0.229541849,57.35,2.483917084,50.4,1.002004008,,
2016-08-19 00:00:00,60.59,0.347797284,595,0,534.41,-0.039280236,57.35,2.483917084,50.4,1.002004008,,
2016-08-22 00:00:00,60.67,0.132034989,596,0.168067227,535.33,0.172152467,58.92,2.737576286,50.4,1.002004008,,
2016-08-23 00:00:00,60.78,0.181308719,596,0,535.22,-0.020548073,58.92,2.737576286,50.4,1.002004008,,
2016-08-24 00:00:00,60.78,0,597,0.167785235,536.22,0.186839057,58.92,2.737576286,50.4,1.002004008,,
2016-08-25 00:00:00,60.77,-0.016452781,596,-0.167504188,535.23,-0.184625713,58.92,2.737576286,50.4,1.002004008,,
2016-08-26 00:00:00,60.69,-0.131643903,596,0,535.31,0.014946845,58.92,2.737576286,50.4,1.002004008,,
2016-08-29 00:00:00,60.58,-0.18124897,596,0,535.42,0.020548841,60.2,2.172437203,50.4,1.002004008,,
2016-08-30 00:00:00,60.5,-0.132056784,591,-0.838926174,530.5,-0.918904785,60.2,2.172437203,50.4,1.002004008,,
2016-08-31 00:00:00,60.43,-0.115702479,591,0,530.57,0.013195099,60.2,2.172437203,50.4,1.002004008,,
2016-09-01 00:00:00,57.95,-4.103921893,591,0,533.05,0.467421829,60.2,2.172437203,50.4,0,,
2016-09-02 00:00:00,58.05,0.172562554,591,0,532.95,-0.018759966,60.2,2.172437203,50.4,0,,
2016-09-06 00:00:00,58.35,0.516795866,591,0,532.65,-0.056290459,60.46,0.431893688,50.4,0,,
2016-09-07 00:00:00,57.47,-1.508140531,555,-6.091370558,497.53,-6.593447855,60.46,0.431893688,50.4,0,,
2016-09-08 00:00:00,57.67,0.348007656,555,0,497.33,-0.040198581,60.46,0.431893688,50.4,0,,
2016-09-09 00:00:00,57.87,0.346800763,555,0,497.13,-0.040214747,60.46,0.431893688,50.4,0,,
2016-09-12 00:00:00,57.49,-0.656644203,555,0,497.51,0.076438758,61.16,1.157790275,50.4,0,,
2016-09-13 00:00:00,57.43,-0.104365977,555,0,497.57,0.012060059,61.16,1.157790275,50.4,0,,
2016-09-14 00:00:00,57.25,-0.313425039,550,-0.900900901,492.75,-0.96870792,61.16,1.157790275,50.4,0,,
2016-09-15 00:00:00,57.15,-0.174672489,550,0,492.85,0.020294267,61.16,1.157790275,50.4,0,,
2016-09-16 00:00:00,57.03,-0.209973753,550,0,492.97,0.024348179,61.16,1.157790275,50.4,0,,
2016-09-20 00:00:00,57,0.140548138,550,0,493,-0.016224548,62.28,1.831262263,50.4,0,,
2016-09-21 00:00:00,56.88,-0.210526316,545,-0.909090909,488.12,-0.989858012,62.28,1.831262263,50.4,0,,
2016-09-23 00:00:00,56.86,-0.07029877,545,0,488.14,0.008195042,62.28,1.831262263,50.4,0,,
2016-09-26 00:00:00,56.85,-0.017587056,545,0,488.15,0.002048593,65.23,4.736673089,50.4,0,,
2016-09-27 00:00:00,56.78,-0.123131047,542,-0.550458716,485.22,-0.600225341,65.23,4.736673089,50.4,0,,
2016-09-28 00:00:00,56.74,-0.070447341,542,0,485.26,0.008243683,65.23,4.736673089,50.4,0,,
2016-09-29 00:00:00,56.71,-0.052872753,542,0,485.29,0.006182253,65.23,4.736673089,50.4,0,,
2016-09-30 00:00:00,56.63,-0.141068595,542,0,485.37,0.016484988,65.23,4.736673089,50.4,0,,
2016-10-03 00:00:00,55.11,-2.684089705,542,0,486.89,0.313163154,67.95,4.169860494,51.2,1.587301587,,
